name,addresses_road_name,addresses_start_street_number,addresses_neighborhood_id,addresses_neighborhood_name,addresses_district_id,addresses_district_name,addresses_zip_code,phone_number,secondary_filters_name,longitude,latitude,tipo_centro
Centre Educatiu Jesús i Maria *Passeig Sant Gervasi,Pg Sant Gervasi,15.0,25.0,Sant Gervasi - la Bonanova,5.0,Sarrià-Sant Gervasi,8022.0,934171200,Ensenyament infantil (3-6 anys),41.40962676260745,2.1321227367298,reglat
Centre Educatiu Jesús i Maria *Passeig Sant Gervasi,Pg Sant Gervasi,15.0,25.0,Sant Gervasi - la Bonanova,5.0,Sarrià-Sant Gervasi,8022.0,934171200,Educació primària,41.40962676260745,2.1321227367298,reglat
Centre Educatiu Jesús i Maria *Passeig Sant Gervasi,Pg Sant Gervasi,15.0,25.0,Sant Gervasi - la Bonanova,5.0,Sarrià-Sant Gervasi,8022.0,934171200,Educació secundària,41.40962676260745,2.1321227367298,reglat
Escola Joan Miró,C Diputació,21.0,9.0,la Nova Esquerra de l'Eixample,2.0,Eixample,8015.0,933254249,Ensenyament infantil (3-6 anys),41.378493776815,2.1510066981241054,reglat
Escola Joan Miró,C Diputació,21.0,9.0,la Nova Esquerra de l'Eixample,2.0,Eixample,8015.0,933254249,Educació primària,41.378493776815,2.1510066981241054,reglat
Centre Educatiu L'Horitzó,Pg Bonanova,7.0,25.0,Sant Gervasi - la Bonanova,5.0,Sarrià-Sant Gervasi,8022.0,934177658,Ensenyament infantil (0-3 anys),41.40608829911722,2.1326548774425214,reglat
Centre Educatiu L'Horitzó,Pg Bonanova,7.0,25.0,Sant Gervasi - la Bonanova,5.0,Sarrià-Sant Gervasi,8022.0,934177658,Ensenyament infantil (3-6 anys),41.40608829911722,2.1326548774425214,reglat
Centre Educatiu L'Horitzó,Pg Bonanova,7.0,25.0,Sant Gervasi - la Bonanova,5.0,Sarrià-Sant Gervasi,8022.0,934177658,Educació primària,41.40608829911722,2.1326548774425214,reglat
Centre Educatiu L'Horitzó,Pg Bonanova,7.0,25.0,Sant Gervasi - la Bonanova,5.0,Sarrià-Sant Gervasi,8022.0,934177658,Educació secundària,41.40608829911722,2.1326548774425214,reglat
Escola Arc Iris,C Arc de Sant Martí,78.0,36.0,la Font d'en Fargues,7.0,Horta-Guinardó,8032.0,934362617,Ensenyament infantil (3-6 anys),41.42527082492769,2.171449020831429,reglat
Escola Arc Iris,C Arc de Sant Martí,78.0,36.0,la Font d'en Fargues,7.0,Horta-Guinardó,8032.0,934362617,Educació primària,41.42527082492769,2.171449020831429,reglat
Institut Rambla Prim,C Cristóbal de Moura,223.0,70.0,el Besòs i el Maresme,10.0,Sant Martí,8019.0,933079960,Educació secundària,41.4157621286334,2.21246843801822,reglat
Institut Rambla Prim,C Cristóbal de Moura,223.0,70.0,el Besòs i el Maresme,10.0,Sant Martí,8019.0,933079960,Formació professional,41.4157621286334,2.21246843801822,reglat
Escola Bàrkeno,C Cisell,15.0,13.0,la Marina de Port,3.0,Sants-Montjuïc,8038.0,932230829,Ensenyament infantil (3-6 anys),41.35547421994292,2.145231147930288,reglat
Escola Bàrkeno,C Cisell,15.0,13.0,la Marina de Port,3.0,Sants-Montjuïc,8038.0,932230829,Educació primària,41.35547421994292,2.145231147930288,reglat
Escola Universitària d'Enginyeria Tècnica de Telecomunicació La Salle - URL,Pg Bonanova,8.0,25.0,Sant Gervasi - la Bonanova,5.0,Sarrià-Sant Gervasi,8022.0,932902432,Universitats,41.40624012732789,2.132487589410652,reglat
Aula de Poesia de Barcelona,Pg Vall d'Hebron,171.0,40.0,Montbau,7.0,Horta-Guinardó,8035.0,934035096,Universitats,41.43575541409688,2.147158169831797,reglat
Escola  Pràctiques,C Melcior de Palau,138.0,18.0,Sants,3.0,Sants-Montjuïc,8014.0,934907023,Ensenyament infantil (3-6 anys),41.38128597939545,2.1387878130180185,reglat
Escola  Pràctiques,C Melcior de Palau,138.0,18.0,Sants,3.0,Sants-Montjuïc,8014.0,934907023,Educació primària,41.38128597939545,2.1387878130180185,reglat
Escola Reina Violant,Carrer de Trilla,18.0,31.0,la Vila de Gràcia,6.0,Gràcia,8012.0,932189752,Ensenyament infantil (3-6 anys),41.40415469495062,2.1530357611950968,reglat
Escola Reina Violant,Carrer de Trilla,18.0,31.0,la Vila de Gràcia,6.0,Gràcia,8012.0,932189752,Educació primària,41.40415469495062,2.1530357611950968,reglat
Centre Educatiu FEP Sant Ramon Nonat,C Collblanc,72.0,20.0,la Maternitat i Sant Ramon,4.0,Les Corts,8028.0,933339972,Ensenyament infantil (3-6 anys),41.375937935729695,2.116316955865797,reglat
Centre Educatiu FEP Sant Ramon Nonat,C Collblanc,72.0,20.0,la Maternitat i Sant Ramon,4.0,Les Corts,8028.0,933339972,Educació primària,41.375937935729695,2.116316955865797,reglat
Centre Educatiu FEP Sant Ramon Nonat,C Collblanc,72.0,20.0,la Maternitat i Sant Ramon,4.0,Les Corts,8028.0,933339972,Educació secundària,41.375937935729695,2.116316955865797,reglat
Universitat Pompeu Fabra,Carrer de la Mercè,12.0,2.0,el Barri Gòtic,1.0,Ciutat Vella,8002.0,935422000,Universitats,41.379158638700645,2.1796190518636545,reglat
Eina Bosc,Carrer del Bosc,2.0,23.0,Sarrià,5.0,Sarrià-Sant Gervasi,8017.0,932030923,Universitats,41.40891497056956,2.112479163343352,reglat
Centre Educatiu Josep Tous,C Begur,10.0,17.0,Sants - Badal,3.0,Sants-Montjuïc,8028.0,934224640,Ensenyament infantil (0-3 anys),41.37498574384314,2.1292274833826714,reglat
Centre Educatiu Josep Tous,C Begur,10.0,17.0,Sants - Badal,3.0,Sants-Montjuïc,8028.0,934224640,Ensenyament infantil (3-6 anys),41.37498574384314,2.1292274833826714,reglat
Centre Educatiu Josep Tous,C Begur,10.0,17.0,Sants - Badal,3.0,Sants-Montjuïc,8028.0,934224640,Educació primària,41.37498574384314,2.1292274833826714,reglat
Centre Educatiu Josep Tous,C Begur,10.0,17.0,Sants - Badal,3.0,Sants-Montjuïc,8028.0,934224640,Educació secundària,41.37498574384314,2.1292274833826714,reglat
Escola d'Enginyeria *Campus de la Comunicació-Poblenou - UPF,C Roc Boronat,138.0,66.0,el Parc i la Llacuna del Poblenou,10.0,Sant Martí,8018.0,935422000,Universitats,41.40370084245801,2.1935644022467757,reglat
Centre Educatiu Frederic Mistral-Tècnic Eulàlia,C Lluís Muntadas,3.0,25.0,Sant Gervasi - la Bonanova,5.0,Sarrià-Sant Gervasi,8035.0,932118954,Ensenyament infantil (3-6 anys),41.415815232630926,2.132994795549118,reglat
Centre Educatiu Frederic Mistral-Tècnic Eulàlia,C Lluís Muntadas,3.0,25.0,Sant Gervasi - la Bonanova,5.0,Sarrià-Sant Gervasi,8035.0,932118954,Educació primària,41.415815232630926,2.132994795549118,reglat
Centre Educatiu Frederic Mistral-Tècnic Eulàlia,C Lluís Muntadas,3.0,25.0,Sant Gervasi - la Bonanova,5.0,Sarrià-Sant Gervasi,8035.0,932118954,Educació secundària,41.415815232630926,2.132994795549118,reglat
Centre Educatiu Sagrado Corazón *Ribes,C Ribes,65.0,5.0,el Fort Pienc,2.0,Eixample,8013.0,932312606,Ensenyament infantil (3-6 anys),41.3997020797323,2.183869243060061,reglat
Centre Educatiu Sagrado Corazón *Ribes,C Ribes,65.0,5.0,el Fort Pienc,2.0,Eixample,8013.0,932312606,Educació primària,41.3997020797323,2.183869243060061,reglat
Centre Educatiu Sagrado Corazón *Ribes,C Ribes,65.0,5.0,el Fort Pienc,2.0,Eixample,8013.0,932312606,Educació secundària,41.3997020797323,2.183869243060061,reglat
Escola Superior de Música de Catalunya,C Padilla,155.0,5.0,el Fort Pienc,2.0,Eixample,8013.0,933523011,Música,41.39877242493477,2.185159128100962,reglat
Escola Marta Mata,C Casals i Cuberó,241.0,51.0,Verdun,8.0,Nou Barris,8042.0,933541302,Ensenyament infantil (3-6 anys),41.44244762796052,2.176593525490849,reglat
Escola Marta Mata,C Casals i Cuberó,241.0,51.0,Verdun,8.0,Nou Barris,8042.0,933541302,Educació primària,41.44244762796052,2.176593525490849,reglat
Centre Educatiu Mireia,C Ausiàs Marc,62.0,5.0,el Fort Pienc,2.0,Eixample,8010.0,932454998,Ensenyament infantil (3-6 anys),41.39356449302054,2.178739970597406,reglat
Centre Educatiu Mireia,C Ausiàs Marc,62.0,5.0,el Fort Pienc,2.0,Eixample,8010.0,932454998,Educació primària,41.39356449302054,2.178739970597406,reglat
Centre Educatiu Mireia,C Ausiàs Marc,62.0,5.0,el Fort Pienc,2.0,Eixample,8010.0,932454998,Educació secundària,41.39356449302054,2.178739970597406,reglat
UOC Seu de Barcelona,Rambla del Poblenou,156.0,71.0,Provençals del Poblenou,10.0,Sant Martí,8018.0,,Universitats,41.40649363005068,2.19444957141162,reglat
Institut Miquel Tarradell,C Àngels,1.0,1.0,el Raval,1.0,Ciutat Vella,8001.0,934412380,Educació secundària,41.381828600175794,2.168534112133251,reglat
Institut Miquel Tarradell,C Àngels,1.0,1.0,el Raval,1.0,Ciutat Vella,8001.0,934412380,Formació professional,41.381828600175794,2.168534112133251,reglat
Escola Vila Olímpica,Carrer de Carmen Amaya,2.0,68.0,el Poblenou,10.0,Sant Martí,8005.0,932254998,Ensenyament infantil (3-6 anys),41.39505493685655,2.203666123017716,reglat
Escola Vila Olímpica,Carrer de Carmen Amaya,2.0,68.0,el Poblenou,10.0,Sant Martí,8005.0,932254998,Educació primària,41.39505493685655,2.203666123017716,reglat
Escola Ferrer i Guàrdia,C Pedraforca,5.0,55.0,Ciutat Meridiana,8.0,Nou Barris,8033.0,933507486,Ensenyament infantil (3-6 anys),41.46142126589523,2.1748080816690414,reglat
Escola Ferrer i Guàrdia,C Pedraforca,5.0,55.0,Ciutat Meridiana,8.0,Nou Barris,8033.0,933507486,Educació primària,41.46142126589523,2.1748080816690414,reglat
Escola Municipal de Música Eixample Joan Manuel Serrat,C Sardenya,368.0,6.0,la Sagrada Família,2.0,Eixample,8025.0,934586590,Música,41.40596224827076,2.170168320535942,reglat
Escola de Música Municipal Sant Andreu - Mestre Pich Santasusana,C Segadors,2.0,60.0,Sant Andreu,9.0,Sant Andreu,8030.0,933461094,Música,41.43698157136573,2.1922004613303185,reglat
Institut Barcelona-Congrés,Carrer del Baró d'Esponellà,1.0,44.0,Vilapicina i la Torre Llobeta,8.0,Nou Barris,8031.0,933585559,Educació secundària,41.42938116066023,2.173766830584569,reglat
Institut Poeta Maragall,C Provença,187.0,8.0,l'Antiga Esquerra de l'Eixample,2.0,Eixample,8036.0,934534782,Educació secundària,41.39132547357072,2.156771608434526,reglat
Centre Educatiu FEP L'Esperança,C Quito,25.0,58.0,Baró de Viver,9.0,Sant Andreu,8030.0,933457745,Ensenyament infantil (3-6 anys),41.44678716758727,2.2011624839908794,reglat
Centre Educatiu FEP L'Esperança,C Quito,25.0,58.0,Baró de Viver,9.0,Sant Andreu,8030.0,933457745,Educació primària,41.44678716758727,2.2011624839908794,reglat
Centre Educatiu FEP L'Esperança,C Quito,25.0,58.0,Baró de Viver,9.0,Sant Andreu,8030.0,933457745,Educació secundària,41.44678716758727,2.2011624839908794,reglat
Centre Educatiu FEP L'Esperança,C Quito,25.0,58.0,Baró de Viver,9.0,Sant Andreu,8030.0,933457745,Formació professional,41.44678716758727,2.2011624839908794,reglat
Escola L'Univers,C Bailèn,225.0,31.0,la Vila de Gràcia,6.0,Gràcia,8037.0,932197100,Ensenyament infantil (3-6 anys),41.403023600259,2.162411332550266,reglat
Escola L'Univers,C Bailèn,225.0,31.0,la Vila de Gràcia,6.0,Gràcia,8037.0,932197100,Educació primària,41.403023600259,2.162411332550266,reglat
Centre Educatiu Montseny-Poblenou,C Pallars,410.0,69.0,Diagonal Mar i el Front Marítim del Poblenou,10.0,Sant Martí,8019.0,933072857,Ensenyament infantil (3-6 anys),41.41063990102234,2.21053229696309,reglat
Centre Educatiu Montseny-Poblenou,C Pallars,410.0,69.0,Diagonal Mar i el Front Marítim del Poblenou,10.0,Sant Martí,8019.0,933072857,Educació primària,41.41063990102234,2.21053229696309,reglat
Centre Educatiu Montseny-Poblenou,C Pallars,410.0,69.0,Diagonal Mar i el Front Marítim del Poblenou,10.0,Sant Martí,8019.0,933072857,Educació secundària,41.41063990102234,2.21053229696309,reglat
Centre Educatiu La Salle Bonanova,Pg Bonanova,8.0,25.0,Sant Gervasi - la Bonanova,5.0,Sarrià-Sant Gervasi,8022.0,932540950,Ensenyament infantil (3-6 anys),41.4062399904267,2.132487351954574,reglat
Centre Educatiu La Salle Bonanova,Pg Bonanova,8.0,25.0,Sant Gervasi - la Bonanova,5.0,Sarrià-Sant Gervasi,8022.0,932540950,Educació primària,41.4062399904267,2.132487351954574,reglat
Centre Educatiu La Salle Bonanova,Pg Bonanova,8.0,25.0,Sant Gervasi - la Bonanova,5.0,Sarrià-Sant Gervasi,8022.0,932540950,Educació secundària,41.4062399904267,2.132487351954574,reglat
Escola Antoni Balmanya,Plaça de Margarita Brender Rubira,3.0,64.0,el Camp de l'Arpa del Clot,10.0,Sant Martí,8041.0,934566804,Ensenyament infantil (3-6 anys),41.416370431796125,2.1827822866030013,reglat
Escola Antoni Balmanya,Plaça de Margarita Brender Rubira,3.0,64.0,el Camp de l'Arpa del Clot,10.0,Sant Martí,8041.0,934566804,Educació primària,41.416370431796125,2.1827822866030013,reglat
Centre Educatiu Arrels,C Cardenal Tedeschini,76.0,62.0,el Congrés i els Indians,9.0,Sant Andreu,8027.0,933524454,Ensenyament infantil (3-6 anys),41.42667719385,2.1810375556219155,reglat
Centre Educatiu Arrels,C Cardenal Tedeschini,76.0,62.0,el Congrés i els Indians,9.0,Sant Andreu,8027.0,933524454,Educació primària,41.42667719385,2.1810375556219155,reglat
Centre Educatiu Arrels,C Cardenal Tedeschini,76.0,62.0,el Congrés i els Indians,9.0,Sant Andreu,8027.0,933524454,Educació secundària,41.42667719385,2.1810375556219155,reglat
Escola Baldiri Reixac,Carrer d'Olot,1.0,30.0,la Salut,6.0,Gràcia,8024.0,932130484,Ensenyament infantil (3-6 anys),41.41350925781701,2.153127208234728,reglat
Escola Baldiri Reixac,Carrer d'Olot,1.0,30.0,la Salut,6.0,Gràcia,8024.0,932130484,Educació primària,41.41350925781701,2.153127208234728,reglat
Escola Barcelona,C Joan Güell,126.0,19.0,les Corts,4.0,Les Corts,8028.0,933300650,Ensenyament infantil (3-6 anys),41.381944925333066,2.132054213499209,reglat
Escola Barcelona,C Joan Güell,126.0,19.0,les Corts,4.0,Les Corts,8028.0,933300650,Educació primària,41.381944925333066,2.132054213499209,reglat
Centre Educatiu Ramón y Cajal,C Rosselló,303.0,7.0,la Dreta de l'Eixample,2.0,Eixample,8037.0,932070680,Formació professional,41.39905349511968,2.164738940810504,reglat
Centre Educatiu Pare Manyanet,Trav Corts,331.0,19.0,les Corts,4.0,Les Corts,8029.0,934396700,Ensenyament infantil (0-3 anys),41.38873041314552,2.138133652817682,reglat
Centre Educatiu Pare Manyanet,Trav Corts,331.0,19.0,les Corts,4.0,Les Corts,8029.0,934396700,Ensenyament infantil (3-6 anys),41.38873041314552,2.138133652817682,reglat
Centre Educatiu Pare Manyanet,Trav Corts,331.0,19.0,les Corts,4.0,Les Corts,8029.0,934396700,Educació primària,41.38873041314552,2.138133652817682,reglat
Centre Educatiu Pare Manyanet,Trav Corts,331.0,19.0,les Corts,4.0,Les Corts,8029.0,934396700,Educació secundària,41.38873041314552,2.138133652817682,reglat
Centre Educatiu Solc Nou,Av Vallcarca,165.0,28.0,Vallcarca i els Penitents,6.0,Gràcia,8023.0,934173311,Formació professional,41.41415335727904,2.141948248727714,reglat
Centre Educatiu IPSE,C Casanova,175.0,8.0,l'Antiga Esquerra de l'Eixample,2.0,Eixample,8036.0,933215099,Ensenyament infantil (0-3 anys),41.392116663869125,2.1497578525609384,reglat
Centre Educatiu IPSE,C Casanova,175.0,8.0,l'Antiga Esquerra de l'Eixample,2.0,Eixample,8036.0,933215099,Ensenyament infantil (3-6 anys),41.392116663869125,2.1497578525609384,reglat
Centre Educatiu IPSE,C Casanova,175.0,8.0,l'Antiga Esquerra de l'Eixample,2.0,Eixample,8036.0,933215099,Educació primària,41.392116663869125,2.1497578525609384,reglat
Centre Educatiu IPSE,C Casanova,175.0,8.0,l'Antiga Esquerra de l'Eixample,2.0,Eixample,8036.0,933215099,Educació secundària,41.392116663869125,2.1497578525609384,reglat
Centre Educatiu Jesuïtes Casp - Sagrat Cor de Jesús,C Casp,25.0,7.0,la Dreta de l'Eixample,2.0,Eixample,8010.0,933183704,Educació primària,41.39003192106885,2.171390716405784,reglat
Centre Educatiu Jesuïtes Casp - Sagrat Cor de Jesús,C Casp,25.0,7.0,la Dreta de l'Eixample,2.0,Eixample,8010.0,933183704,Educació secundària,41.39003192106885,2.171390716405784,reglat
Centre d'Estudis Australians i Transnacionals,Gran Via de les Corts Catalanes,585.0,8.0,l'Antiga Esquerra de l'Eixample,2.0,Eixample,8007.0,934035686,Universitats,41.38657819473568,2.1640174812800828,reglat
Escola Xirinacs,C Entença,155.0,9.0,la Nova Esquerra de l'Eixample,2.0,Eixample,8029.0,677 454 656,Ensenyament infantil (3-6 anys),41.38346648370963,2.145384672271731,reglat
Escola Xirinacs,C Entença,155.0,9.0,la Nova Esquerra de l'Eixample,2.0,Eixample,8029.0,677 454 656,Educació primària,41.38346648370963,2.145384672271731,reglat
Eina - Escola de Disseny i Art,Pg Santa Eulàlia,25.0,23.0,Sarrià,5.0,Sarrià-Sant Gervasi,8017.0,932030923,Universitats,41.40287986302204,2.114333805752234,reglat
Institut Superior Medicines Tradicionals,Carrer de Floridablanca,18.0,10.0,Sant Antoni,2.0,Eixample,8015.0,934265050,Educació secundària,41.375786116082566,2.15509041156104,reglat
Institut Superior Medicines Tradicionals,Carrer de Floridablanca,18.0,10.0,Sant Antoni,2.0,Eixample,8015.0,934265050,Formació professional,41.375786116082566,2.15509041156104,reglat
Centre Educatiu AIES,C Comte de Salvatierra,5.0,26.0,Sant Gervasi - Galvany,5.0,Sarrià-Sant Gervasi,8006.0,934 236 453,Formació professional,41.39637000478218,2.1542183847229475,reglat
Centre d'Ensenyament Musical Barcelona,G.V. Corts Catalanes,498.0,10.0,Sant Antoni,2.0,Eixample,8015.0,934516388,Música,41.38078561863176,2.15719428653302,reglat
Facultat de Nàutica - UPC,Pla Palau,18.0,3.0,la Barceloneta,1.0,Ciutat Vella,8003.0,934017936,Universitats,41.38243904810675,2.184497630278131,reglat
Escola Ferran Sunyer,C Viladomat,2.0,10.0,Sant Antoni,2.0,Eixample,8015.0,933248442,Ensenyament infantil (3-6 anys),41.37593604478161,2.1631899655131503,reglat
Escola Ferran Sunyer,C Viladomat,2.0,10.0,Sant Antoni,2.0,Eixample,8015.0,933248442,Educació primària,41.37593604478161,2.1631899655131503,reglat
Centre Educatiu Sopeña Barcelona,C Violant Hongria Rna Aragó,39.0,17.0,Sants - Badal,3.0,Sants-Montjuïc,8028.0,933390544,Educació secundària,41.37811124129735,2.128380614084981,reglat
Centre Educatiu Sopeña Barcelona,C Violant Hongria Rna Aragó,39.0,17.0,Sants - Badal,3.0,Sants-Montjuïc,8028.0,933390544,Formació professional,41.37811124129735,2.128380614084981,reglat
Facultat d'Informàtica - UPC,Jordi Girona,1.0,21.0,Pedralbes,4.0,Les Corts,8034.0,934017000,Universitats,41.38790151896208,2.1146704334958524,reglat
Facultat de Biologia - UB,Av Diagonal,645.0,20.0,la Maternitat i Sant Ramon,4.0,Les Corts,8028.0,934021086,Universitats,41.38537847387165,2.1170443890573285,reglat
Escola Municipal de Música Can Fargues,Av Frederic Rahola,2.0,36.0,la Font d'en Fargues,7.0,Horta-Guinardó,8032.0,936395377,Música,41.42740995854969,2.1648645446248787,reglat
Escola de Música Sant Josep,C Grassot,92.0,32.0,el Camp d'en Grassot i Gràcia Nova,6.0,Gràcia,8025.0,934576011,Música,41.405251173903096,2.1653537753375733,reglat
Institut Català d'Avaluació de Polítiques Públiques,C Pau Claris,108.0,7.0,la Dreta de l'Eixample,2.0,Eixample,8009.0,935545300,Universitats,41.39146329298057,2.169029335575435,reglat
Centre Educatiu Guinardó,C Doctor Valls,22.0,35.0,el Guinardó,7.0,Horta-Guinardó,8041.0,934353940,Ensenyament infantil (3-6 anys),41.42003426194498,2.1789087682115302,reglat
Centre Educatiu Guinardó,C Doctor Valls,22.0,35.0,el Guinardó,7.0,Horta-Guinardó,8041.0,934353940,Educació primària,41.42003426194498,2.1789087682115302,reglat
Centre Educatiu Guinardó,C Doctor Valls,22.0,35.0,el Guinardó,7.0,Horta-Guinardó,8041.0,934353940,Educació secundària,41.42003426194498,2.1789087682115302,reglat
InnoBA - Centre per a la Innovació Socioeconòmica,C Perú,52.0,71.0,Provençals del Poblenou,10.0,Sant Martí,8018.0,933575252,Universitats,41.40708782279075,2.1944900638727214,reglat
Escola de Música Diesi,C Tinent Flomesta,6.0,18.0,Sants,3.0,Sants-Montjuïc,8028.0,934310100,Música,41.375173026204166,2.1315050602672234,reglat
